brand_name,model_name,best_price,screen_size,release_date,sim2
ALCATEL,1 1/8GB Bluish Black (5033D-2JALUAA),1690.0,5.0,10-2020,0
ALCATEL,1 5033D 1/16GB Volcano Black (5033D-2LALUAF),1803.0,5.0,9-2020,1
ALCATEL,1 5033D 1/16GB Volcano Black (5033D-2LALUAF),1803.0,5.0,9-2020,1
ALCATEL,1 5033D 1/16GB Volcano Black (5033D-2LALUAF),1803.0,5.0,9-2020,1
Nokia,1.3 1/16GB Charcoal,1999.0,5.71,4-2020,1
Honor,10 6/64GB Black,10865.0,5.8,6-2018,0
Honor,10 Lite 3/32GB Blue,3999.0,6.21,12-2018,0
Honor,10 Lite 4/64GB Black,4973.0,6.21,1-2019,1
Honor,10 lite 3/128GB Blue,5100.0,6.21,1-2021,1
Honor,10 lite 3/64GB Black,4948.0,6.21,12-2018,0
Honor,10 lite 3/64GB Black,4948.0,6.21,12-2018,1
Honor,10 lite 3/64GB Blue,5165.0,6.21,12-2018,0
Nokia,105 DS 2019 Pink (16KIGP01A01),583.0,1.77,10-2019,1
Nokia,105 Dual Sim 2019 Black (16KIGB01A01),601.0,1.77,11-2019,1
Nokia,105 Dual Sim 2019 Black (16KIGB01A01),601.0,1.77,11-2019,0
Nokia,105 Dual Sim New Black (A00028315),552.0,1.8,9-2017,0
Nokia,105 Single Sim 2019 Black (16KIGB01A13),536.0,1.77,11-2019,0
Nokia,105 Single Sim 2019 Pink (16KIGP01A13),547.0,1.77,11-2019,0
Nokia,105 Single Sim New Black (A00028356),663.0,1.8,9-2017,0
Nokia,105 Single Sim New Black (A00028356),663.0,1.8,9-2017,1
Nokia,105 Single Sim New Blue (A00028372),474.0,1.8,9-2017,0
Nokia,105 Single Sim New White (A00028371),499.0,1.8,9-2017,1
Nokia,106 New DS Grey (16NEBD01A02),596.0,1.8,1-2019,1
Nokia,106 New DS Grey (16NEBD01A02),596.0,1.8,1-2019,0
Honor,10i 4/128GB Black (51093VQV),5499.0,6.21,5-2019,0
Honor,10i 4/128GB Blue (51093VQX),5499.0,6.21,5-2019,0
Nokia,110 Dual Sim 2019 Black (16NKLB01A07),710.0,1.77,11-2019,1
Nokia,110 Dual Sim 2019 Blue (16NKLL01A04),702.0,1.77,11-2019,1
Nokia,125 Dual Sim Black (16GMNB01A17),992.0,2.4,7-2020,1
Meizu,15 4/128GB Black,6584.0,5.45,5-2018,1
Meizu,15 4/64GB Black,5272.0,5.45,5-2018,0
Meizu,15 4/64GB Black,5272.0,5.45,5-2018,0
Meizu,15 4/64GB Black,5272.0,5.45,5-2018,0
Meizu,15 Plus 6/64GB Black,5328.0,5.95,6-2018,1
Meizu,15 Plus 6/64GB Gray,5328.0,5.95,6-2018,1
Meizu,15 Plus 6/64GB Gray,5328.0,5.95,6-2018,1
Nokia,150 Black,1180.0,2.4,2-2017,0
Nokia,150 Dual Sim Cyan (16GMNE01A04),1190.0,2.4,7-2020,1
Nokia,150 Dual Sim Red (16GMNR01A02),1196.0,2.4,7-2020,0
Nokia,150 White,1090.0,2.4,2-2017,1
Meizu,16 6/128GB Black,5926.0,6.0,11-2018,1
Meizu,16 6/64GB Black,5231.0,6.0,11-2018,1
Meizu,16X 6/128GB Dual Purple,5649.0,6.0,3-2020,1
Meizu,16Xs 6/128GB Pearl White,7229.0,6.2,11-2020,0
Meizu,16th 6/64GB Black,7776.0,6.0,9-2018,1
ALCATEL,1B 5002H Pine Green (5002H-2BALUA12),2399.0,5.5,9-2020,0
ALCATEL,1B 5002H Prime Black (5002H-2AALUA12),2408.0,5.5,9-2020,0
ALCATEL,1SE 3/32GB Power Gray (5030D-2AALUA2),3249.0,6.22,10-2020,1
ALCATEL,1SE 4/128GB Agate Green (5030E-2BALUA2),3877.0,6.22,10-2020,0
ALCATEL,1SE 4/128GB Agate Green (5030E-2BALUA2),3877.0,6.22,10-2020,1
Nokia,2.2 2/16GB Black,2299.0,5.71,8-2019,0
Nokia,2.3 2/32GB Green,2799.0,6.2,2-2020,1
Nokia,2.4 2/32GB Charcoal,3162.0,6.5,9-2020,0
Honor,20 6/128GB Black,9999.0,6.26,7-2019,0
ALCATEL,2003 Dual SIM Dark Gray (2003D-2AALUA1),655.0,2.4,10-2020,1
ALCATEL,2003 Dual SIM Dark Gray (2003D-2AALUA1),655.0,2.4,10-2020,0
ALCATEL,2003 Dual SIM Metallic Blue (2003D-2BALUA1),654.0,2.4,10-2020,0
ALCATEL,2019 Single SIM Metallic Gray (2019G-3AALUA1),864.0,2.4,10-2020,0
ALCATEL,2053 Dual SIM Pure White (2053D-2BALUA1),900.0,2.4,10-2020,1
ALCATEL,2053 Dual SIM Volcano Black (2053D-2AALUA1),898.0,2.4,10-2020,1
Nokia,210 Dual SIM 2019 Black (16OTRB01A02),1153.0,2.4,5-2019,1
Nokia,230 Dual Blue (16PCML01A02),1864.0,2.8,3-2019,0
Nokia,230 Dual Dark Silver (A00026971),1847.0,2.8,12-2015,1
Nokia,2720 Flip Black (16BTSB01A10),2530.0,2.8,9-2019,0
Nokia,2720 Flip Red,2567.0,2.8,1-2020,1
Nokia,2720 Flip Red,2567.0,2.8,1-2020,0
realme,3 Pro 6/128GB Nitro Blue,7068.0,6.3,10-2019,1
realme,3 Pro 6/128GB Nitro Blue,7068.0,6.3,10-2019,1
Nokia,3.4 3/64GB Charcoal,3899.0,6.39,9-2020,1
OnePlus,3T 128GB (Gunmetal),6991.0,5.5,1-2017,0
OnePlus,3T 128GB (Gunmetal),6991.0,5.5,1-2017,1
OnePlus,3T 64GB (Gunmetal),5856.0,5.5,12-2016,0
ALCATEL,3X 5048Y Black (5048Y-2AALWE12),3590.0,6.52,9-2020,1
Archos,40 Neon,840.0,4.0,5-2016,0
Archos,40 Neon,840.0,4.0,5-2016,1
realme,5 4/128GB Violet,5757.0,6.5,3-2020,0
OnePlus,5 6/64GB Black,7333.0,5.5,6-2017,0
OnePlus,5 6/64GB Slate Grey,7333.0,5.5,6-2017,1
realme,5 Pro 8/128GB Green,8294.0,6.3,1-2020,0
realme,5 Pro 8/128GB Green,8294.0,6.3,1-2020,1
realme,5 Pro 8/128GB Green,8294.0,6.3,1-2020,0
Nokia,5.3 4/64GB Charcoal,4429.0,6.55,6-2020,0
Nokia,5.4 4/128GB Polar Night,9323.0,6.39,1-2021,0
Nokia,5310 2020 DualSim Black/Red (16PISXO1A18),1365.0,2.4,4-2020,0
realme,5i 4/64GB Green,4761.0,6.5,3-2020,0
realme,6 4/128GB Blue,5936.0,6.5,4-2020,1
realme,6 4/64GB Blue,5299.0,6.5,4-2020,1
Nokia,6 64GB Black,6381.0,5.5,4-2017,0
Nokia,6 64GB Silver,5265.0,5.5,5-2017,1
realme,6 8/128GB Blue,6767.0,6.5,4-2020,0
realme,6 Pro 8/128GB Blue,8045.0,6.6,4-2020,0
Nokia,6.1 4/32GB Black,3820.0,5.5,6-2018,0
Nokia,6.1 4/64GB Black,3962.0,5.5,3-2018,0
Nokia,6.1 Plus 4/64GB Blue,5020.0,5.8,9-2018,1
realme,6S 4/64GB Eclipse Black,5777.0,6.5,1-2021,0
realme,6S 4/64GB Eclipse Black,5777.0,6.5,1-2021,0
realme,6S 6/128GB Lunar White,6078.0,6.5,10-2020,0
OnePlus,6T 8/256GB Midnight Black,15625.0,6.41,10-2018,0
realme,6i 3/64GB White,4292.0,6.5,4-2020,1
realme,6i 4/128GB Green,4946.0,6.5,4-2020,1
Honor,7 16GB (Gold),2766.0,5.2,7-2015,0
Honor,7 16GB (Gold),2766.0,5.2,7-2015,0
Honor,7 16GB (Gold),2766.0,5.2,7-2015,0
realme,7 6/64GB Mist Blue,6215.0,6.5,2-2021,1
OnePlus,7 8/256GB Mirror Gray,14443.0,6.41,7-2019,1
Nokia,7 Plus 4/64GB Black,7612.0,6.0,3-2018,1
realme,7 Pro 8/128GB Mirror Blue,8584.0,6.4,10-2020,0
OnePlus,8 12/256GB Onyx Black,17172.0,6.55,4-2020,1
Honor,8 3/32GB Blue,3613.0,5.2,5-2018,0
Honor,8 4/64GB (Blue),3499.0,5.2,11-2016,0
OnePlus,8 8/128GB Onyx Black,15840.0,6.55,4-2020,0
Nokia,8 Dual SIM Silver,6222.0,5.3,10-2017,1
OnePlus,8 Pro 12/256GB Glacial Green,22587.0,6.78,4-2020,0
OnePlus,8 Pro 8/128GB Onyx Black,20709.0,6.78,4-2020,0
Nokia,8.3 5G 8/128GB Polar Night,19041.0,6.81,10-2020,1
Nokia,800 Tough Black,3241.0,2.4,10-2019,1
Nokia,800 Tough Sand,3216.0,2.4,1-2020,1
Honor,8A 2/32GB Gold,3199.0,6.09,3-2019,0
Honor,8A 3/64GB Blue,3844.0,6.09,11-2019,1
Honor,8A 3/64GB Blue,3844.0,6.09,11-2019,0
Honor,8S 2/32GB Black (51093ULM),2499.0,5.7,5-2019,1
Honor,8S 2/32GB Black (51093ULM),2499.0,5.7,5-2019,1
OnePlus,8T 12/256GB Cyberpunk 2077 Limited Edition,23999.0,6.55,1-2021,1
OnePlus,8T 12/256GB Lunar Silver,18200.0,6.55,10-2020,1
OnePlus,8T 8/128GB Aquamarine Green,16845.0,6.55,10-2020,1
Honor,8x Max 4/64GB Black,5652.0,7.12,10-2018,1
Honor,8x Max 4/64GB Black,5652.0,7.12,10-2018,1
Honor,8x Max 4/64GB Blue,5844.0,7.12,11-2018,1
Honor,9 4/64GB Dual Blue,4461.0,5.15,9-2017,1
Honor,9 Lite 3/32GB Midnight Black,3491.0,5.65,3-2018,1
Honor,9i 3/32GB Black,3424.0,5.84,6-2020,0
Honor,9i 3/32GB Black,3424.0,5.84,6-2020,1
Honor,9i 4/64GB Blue,4009.0,5.84,12-2018,1
Honor,9i 4/64GB Blue,4009.0,5.84,12-2018,0
Honor,9x 4/128GB Black,5599.0,6.59,11-2019,1
Ulefone,A1 Dual Black,817.0,2.4,2-2019,0
Ulefone,A1 Dual Gold,834.0,2.4,2-2019,1
Ulefone,A1 Silver,805.0,2.4,12-2019,1
AGM,A10 6/128GB Black,5628.0,5.7,10-2020,0
OPPO,A12 3/32GB Black,3520.0,6.22,6-2020,0
OPPO,A12 4/64GB Blue,3949.0,6.22,8-2020,1
Astro,A144 Black/Red,214.0,1.77,9-2019,0
Astro,A167 Black/Red,599.0,3.2,10-2020,1
Astro,A167 Black/Red,599.0,3.2,10-2020,1
Astro,A167 Black/Red,599.0,3.2,10-2020,1
Astro,A169 Black Gray,399.0,1.77,4-2020,0
Rezone,A170 Point Black,252.0,1.77,4-2019,0
Rezone,A170 Point Black,252.0,1.77,4-2019,0
Rezone,A170 Point Dark Blue,252.0,1.77,4-2019,1
Rezone,A170 Point Dark Blue,252.0,1.77,4-2019,0
Rezone,A170 Point Dark Blue,252.0,1.77,4-2019,1
Astro,A173 Black/Orange,279.0,1.77,6-2018,0
Astro,A225 Black,359.0,2.4,6-2018,1
Astro,A225 Black,359.0,2.4,6-2018,0
Rezone,A240 Experience Red,308.0,2.4,4-2019,1
Rezone,A281 Force Black,632.0,2.8,4-2019,0
Blackview,A30 2/16GB Black,1852.0,5.5,9-2018,1
Blackview,A30 2/16GB Black,1852.0,5.5,9-2018,1
OPPO,A31 4/64GB Mystery Black,4471.0,6.5,3-2020,1
OPPO,A5 2020 3/64GB Black,4773.0,6.5,11-2019,1
Archos,A50 GRANITE 2/16GB Black,1599.0,5.0,11-2018,0
Bravis,A512 Harmony Pro DS Black,2199.0,5.0,1-2019,0
OPPO,A52 4/64GB Twilight Black,5448.0,6.5,5-2020,0
OPPO,A53 4/128GB Electric Black,5683.0,6.5,11-2020,1
OPPO,A53 4/64GB Black,5257.0,6.5,10-2020,0
NUU,A5L+ 2/16GB Grey,1599.0,5.5,1-2020,1
OPPO,A5s 3/32Gb Blue,3266.0,6.2,8-2019,0
Blackview,A60 1/16GB Black,1910.0,6.1,5-2019,0
Blackview,A60 Plus 4/64GB Black,2831.0,6.08,12-2020,0
Blackview,A60 Pro 3/16GB Black,2465.0,6.08,7-2019,0
Lenovo,A7 2/32GB L19111 Blue,3391.0,6.09,7-2020,0
UMIDIGI,A7 Pro 4/128GB Black,3868.0,6.3,8-2020,1
UMIDIGI,A7 Pro 4/128GB Black,3868.0,6.3,8-2020,0
UMIDIGI,A7 Pro 4/64GB Black,3327.0,6.3,6-2020,1
OPPO,A72 4/128GB Aurora Purple,6867.0,6.5,5-2020,1
OPPO,A73 4/128GB Navy Blue,6615.0,6.44,12-2020,1
UMIDIGI,A7S 2/32GB Black,2479.0,6.53,11-2020,1
AGM,A8 3/32GB Black,4463.0,5.0,10-2017,1
Blackview,A80 2/16GB Red,2232.0,6.21,6-2020,0
Blackview,A80 Pro 4/64GB Black,3250.0,6.49,1-2020,0
OPPO,A9 2020 4/128GB Marine Green,6039.0,6.5,11-2019,1
OPPO,A9 2020 4/128GB Space Purple,5699.0,6.5,11-2019,1
AGM,A9 4/32GB Black,5851.0,5.99,5-2019,0
AGM,A9 4/64GB Black,6900.0,5.99,2-2019,1
OPPO,A91 8/128GB Black,8141.0,6.4,4-2020,1
Assistant,AS-201 Dual Sim Blue,294.0,2.4,12-2018,0
Assistant,AS-203 Dual Sim Black,398.0,2.2,10-2019,1
Crosscall,Action-X3 3/32GB Black,3460.0,5.0,8-2020,0
Sharp,Aquos D10 4/64GB Black,7827.0,5.99,6-2019,1
Ulefone,Armor 10 5G 8/128GB Black,12913.0,6.67,1-2021,1
Ulefone,Armor 3W 6/64GB Black,6692.0,5.7,6-2020,1
Ulefone,Armor 3WT 6/64GB Black,7498.0,5.7,11-2019,1
Ulefone,Armor 7E 4/128GB Black,7958.0,6.3,7-2020,1
Ulefone,Armor 7E 4/128GB Black,7958.0,6.3,7-2020,0
Ulefone,Armor 8 4/64GB Black (6937748733744),5943.0,6.1,10-2020,0
Ulefone,Armor 9 8/128GB Black (6937748733515),15611.0,6.3,8-2020,1
Ulefone,Armor 9E 8/128GB Black (6937748733805),11062.0,6.3,9-2020,1
Ulefone,Armor 9E 8/128GB Black (6937748733805),11062.0,6.3,9-2020,0
Ulefone,Armor Mini Black,1274.0,2.4,6-2018,1
Ulefone,Armor Mini Red,1299.0,2.4,6-2018,0
Ulefone,Armor X3 2/32GB Black,3155.0,5.5,9-2020,0
Ulefone,Armor X5 3/32GB Red (6937748733256),3768.0,5.5,5-2020,1
Ulefone,Armor X5 Pro 4/64GB Black (6937748733829),4251.0,5.5,9-2020,1
Ulefone,Armor X6 2/16GB Orange,2786.0,5.0,4-2020,1
Ulefone,Armor X7 2/16GB Orange,3072.0,5.0,6-2020,0
Ulefone,Armor X7 Pro 4/32GB Black,3550.0,5.0,9-2020,0
Ulefone,Armor X8 4/64GB Black,4424.0,5.7,12-2020,0
ERGO,B181 DUAL SIM BLACK,275.0,1.8,12-2020,0
Tecno,B1P DS Champagne Gold,1699.0,5.45,1-2019,0
Tecno,B1P DS Champagne Gold,1699.0,5.45,1-2019,0
Astro,B200RX (White),646.0,2.0,5-2016,0
Astro,B200RX (Yellow),655.0,2.0,5-2016,1
ERGO,B241 Black,400.0,2.4,12-2020,1
CAT,B26 Black,1488.0,2.4,12-2019,1
ERGO,B505 Unit 4G Dual Sim Black,1715.0,5.0,12-2018,0
DOOGEE,BL5000 Black (6924351609900),3107.0,5.5,8-2017,0
DOOGEE,BL5000 Black (6924351609900),3107.0,5.5,8-2017,1
DOOGEE,BL5500 Lite 2/16GB Dual Sim Gold,2323.0,6.19,1-2019,0
Blackview,BV1000 Black,992.0,2.4,1-2019,1
Blackview,BV4900 3/32GB Black,2974.0,5.7,11-2020,0
Blackview,BV4900 Pro 4/64GB Orange,3474.0,5.7,1-2021,1
Blackview,BV5100 4/128GB Green,4727.0,5.7,12-2020,0
Blackview,BV5100 Pro 4/128GB Black,6789.0,5.7,1-2021,1
Blackview,BV5500 2/16GB Black,2596.0,5.5,2-2019,0
Blackview,BV5500 Plus 3/32GB Black,2720.0,5.5,6-2020,0
Blackview,BV5500 Pro 3/16GB Black,3566.0,5.5,6-2019,1
Blackview,BV5500 Pro 3/16GB Black,3566.0,5.5,6-2019,1
Blackview,BV5800 Pro 2/16GB Black,2394.0,5.5,9-2018,0
Blackview,BV5900 3/32GB Black,3668.0,5.7,12-2019,0
Blackview,BV6100 3/16GB Black,3386.0,6.88,9-2019,1
Blackview,BV6300 3/32GB Black,3762.0,5.7,11-2020,0
Blackview,BV6300 Pro 6/128GB Black,5418.0,5.7,8-2020,0
Blackview,BV6800 Pro 4/64GB Black,6801.0,5.7,11-2018,0
Blackview,BV6900 4/64GB Black,4793.0,5.84,7-2020,1
Blackview,BV8000 Pro Lion Gold,4584.0,5.0,7-2017,1
Blackview,BV8000 Pro Lion Gold,4584.0,5.0,7-2017,1
Blackview,BV9100 4/64GB Black,5355.0,6.3,10-2019,0
Blackview,BV9500 Black,6356.0,5.7,9-2018,0
Blackview,BV9500 Plus 4/64GB Black,5851.0,5.7,10-2019,1
Blackview,BV9500 Pro 6/128GB Black,8087.0,5.7,10-2018,0
Blackview,BV9600 4/64GB Silver,6072.0,6.21,8-2019,0
Blackview,BV9600 4/64GB Silver,6072.0,6.21,8-2019,1
Blackview,BV9600 Pro 6/128GB Black,6898.0,6.21,2-2019,1
Blackview,BV9600 Pro 6/128GB Black,6898.0,6.21,2-2019,0
Blackview,BV9600E 4/128GB Grey,6126.0,6.21,6-2020,0
Blackview,BV9700 Pro 6/128GB Black,6967.0,5.84,8-2019,0
Blackview,BV9700 Pro 6/128GB Black + Night Vision Camera,7686.0,5.84,8-2019,0
Blackview,BV9800 6/128Gb Black,10064.0,6.3,2-2020,1
Blackview,BV9800 6/128Gb Black,10064.0,6.3,2-2020,0
Blackview,BV9800 Pro 6/128GB Orange,10436.0,6.3,5-2020,1
Blackview,BV9900 8/256GB Black,9916.0,5.84,5-2020,1
Blackview,BV9900 Pro 8/128GB Gray,12667.0,5.84,6-2020,1
Blackview,BV9900E 6/128GB Black,7608.0,5.84,11-2020,0
UMIDIGI,Bison 6/128GB Red,4994.0,6.3,12-2020,0
Xiaomi,Black Shark 2 Pro 8/128GB Black,15149.0,6.39,11-2019,1
Xiaomi,Black Shark 2 Pro 8/128GB Iceberg Grey,15399.0,6.39,11-2019,0
Xiaomi,Black Shark 3 12/256GB Black,18319.0,6.67,7-2020,0
Xiaomi,Black Shark 3 8/128GB Black,13846.0,6.67,6-2020,0
Xiaomi,Black Shark 8/128GB Black,13146.0,5.99,5-2018,0
ZTE,Blade 20 Smart 4/128GB Gradient Green,4152.0,6.49,12-2019,0
ZTE,Blade A3 2020 1/32GB Blue,2016.0,5.45,3-2020,1
ZTE,Blade A3 2020 1/32GB Grey,2014.0,5.45,3-2020,0
ZTE,Blade A3 2020 1/32GB Red,2021.0,5.45,8-2020,0
ZTE,Blade A5 2/16GB Black,1999.0,5.45,5-2019,0
ZTE,Blade A5 2/16GB Blue,1999.0,5.45,6-2019,0
ZTE,Blade A5 2/16GB Blue,1999.0,5.45,6-2019,0
ZTE,Blade A5 2/32GB Black,2257.0,5.45,7-2020,1
ZTE,Blade A5 2/32GB Blue,2435.0,5.45,6-2019,0
ZTE,Blade A5 2020 2/32GB Black,2517.0,6.08,12-2019,0
ZTE,Blade A7 2019 2/32GB Black,2590.0,6.1,5-2019,0
ZTE,Blade A7 2020 2/32GB Gradient,2783.0,6.08,12-2019,0
ZTE,Blade A7 2020 3/64GB Gradient,3154.0,6.08,12-2019,0
ZTE,Blade A7S 2/64GB Blue,3052.0,6.5,9-2020,1
ZTE,Blade L210 1/32GB Black,1801.0,6.0,9-2020,1
ZTE,Blade L210 1/32GB Blue,1789.0,6.0,9-2020,0
ZTE,Blade L210 1/32GB Blue,1789.0,6.0,9-2020,0
ZTE,Blade L8 1/16GB Black,1552.0,5.0,5-2019,1
ZTE,Blade L8 1/16GB Blue,1529.0,5.0,6-2019,1
ZTE,Blade V2020 Smart 4/128GB Grey,4041.0,6.82,11-2020,1
ZTE,Blade V2020 Smart 4/64GB Grey,3821.0,6.82,11-2020,1
realme,C11 2/32GB Green,3055.0,6.5,7-2020,0
realme,C11 2/32GB Grey,3015.0,6.5,7-2020,1
Oukitel,C18 Pro 4/64GB Purple,3409.0,6.55,12-2020,0
Oukitel,C19 2/16GB Black,2132.0,6.49,8-2020,0
Oukitel,C19 2/16GB Gradient Blue,2104.0,6.49,10-2020,1
realme,C2 2/32GB Diamond Black,2899.0,6.1,2-2020,1
Oukitel,C21 4/64GB Black,3276.0,6.4,10-2020,1
realme,C3 2/32GB Blue,3296.0,6.5,4-2020,1
realme,C3 2/32GB Red,3361.0,6.5,4-2020,0
realme,C3 3/32GB Red,3399.0,6.5,10-2020,1
realme,C3 3/64GB Blue,3812.0,6.5,4-2020,1
Cubot,C30 8/128GB Black,5671.0,6.4,12-2020,1
S-TELL,C552 Black,1150.0,5.0,3-2018,0
S-TELL,C552 Red,1150.0,5.0,3-2018,0
Meizu,C9 2/16GB Black,1899.0,5.45,11-2018,1
Meizu,C9 Pro 3/32GB Black,2618.0,5.45,12-2018,0
Meizu,C9 Pro 3/32GB Black,2618.0,5.45,12-2018,0
Crosscall,CORE-X3 2/16GB Dark Blue,2950.0,5.0,8-2020,0
Tecno,Camon 12 Air CC6 Alpenglow Gold,2999.0,6.55,11-2019,0
Tecno,Camon 12 CC7 Dark Jade,3440.0,6.52,11-2019,0
Tecno,Camon 15 4/64GB Dark Jade (4895180755057),4057.0,6.6,8-2020,0
Tecno,Camon 15 CD7 4/128GB Fascinating Purple (4895180759550),4299.0,6.6,10-2020,0
Sigma mobile,Comfort 50 Elegance3 SIMO ASSISTANT Red,810.0,2.8,7-2018,0
Sigma mobile,Comfort 50 Grand Black,641.0,2.3,2-2019,0
Sigma mobile,Comfort 50 HIT 2020 Black,444.0,1.77,12-2019,1
Sigma mobile,Comfort 50 SOLO Black,777.0,2.2,8-2019,1
Sigma mobile,Comfort 50 SOLO Black,777.0,2.2,8-2019,0
Sigma mobile,Comfort 50 Shell Duo Red (4827798212325),988.0,,10-2016,1
Coolpad,Cool Play 6 6/64GB Black,3968.0,5.5,11-2018,0
Coolpad,Cool Play 6 6/64GB Black,3968.0,5.5,11-2018,1
Archos,Core 50 16GB Red,2059.0,5.0,8-2018,0
Bluboo,D6 Pro 2/16GB Black,1979.0,5.5,2-2019,0
Bluboo,D6 Pro 2/16GB Black,1979.0,5.5,2-2019,0
LG,D855 G3 32GB (Silk White),2884.0,5.5,5-2014,1
LG,D858 G3 Dual (Metallic Black),2969.0,5.5,10-2015,1
Motorola,Droid Turbo 2 32GB (Ballistic Nylon Black),5590.0,5.4,12-2015,0
Motorola,Droid Turbo 2 32GB (Ballistic Nylon Black),5590.0,5.4,12-2015,0
Philips,E169 Gray,807.0,2.4,8-2019,0
Philips,E169 Red,806.0,2.4,8-2019,1
2E,E180 2019 Red (680576170057),301.0,1.77,12-2019,0
2E,E240 Black,413.0,2.4,2-2018,1
2E,E240 Power DualSim Black (680576170088),546.0,2.4,12-2020,1
2E,E240 Power DualSim Black (680576170088),546.0,2.4,12-2020,0
2E,E280 Dual Sim Black,499.0,2.8,11-2017,1
2E,E450A 2018 DualSim Black,1250.0,4.5,8-2018,1
2E,E450R DualSim Gray,1850.0,4.5,12-2017,1
2E,E500A 2019 DualSim Black,1362.0,5.0,5-2019,1
Motorola,E6 Plus 4/64GB Polish Grey,3490.0,6.1,7-2020,1
Motorola,E6 Plus XT2025-2 4/64GB Blue,3444.0,6.1,1-2020,0
Motorola,E6S 4/64 GB Meteor Grey (PAJE0031RS),2992.0,6.1,9-2020,1
Motorola,E7 Plus 4/64GB Misty Blue (PAKX0008RS),4217.0,6.5,9-2020,1
Motorola,Edge 5G 6/128GB Dual Black (XT2063-3),15017.0,6.7,7-2020,0
ERGO,F186 Solace DS Black,391.0,1.77,7-2019,1
ERGO,F186 Solace DS Silver,373.0,1.77,7-2019,1
ERGO,F188 Play DS Black,272.0,1.77,2-2020,0
ERGO,F188 Play DS Black,272.0,1.77,2-2020,1
ERGO,F243 Swift Dual Sim Black,374.0,2.4,10-2017,0
ERGO,F243 Swift Dual Sim Blue,379.0,2.4,12-2018,0
ERGO,F243 Swift Dual Sim Blue,379.0,2.4,12-2018,0
ERGO,F243 Swift Dual Sim Blue,379.0,2.4,12-2018,0
ERGO,F245 Strength Dual Sim Yellow/Black,699.0,2.4,3-2020,0
ERGO,F248 Defender Dual SIM Black,649.0,2.4,10-2019,0
ERGO,F282 Travel Dual Sim Black,583.0,2.8,4-2018,1
ERGO,F282 Travel Dual Sim Black,583.0,2.8,4-2018,0
ERGO,F284 Balance Dual Sim Black,477.0,2.8,2-2020,1
ERGO,F285 Wide DS Black,523.0,2.0,11-2019,0
ERGO,F285 Wide DS Black,523.0,2.0,11-2019,0
2E,F534L 2018 DualSim Black,1610.0,5.3,11-2018,0
2E,F534L 2018 DualSim Gold,1599.0,5.3,11-2018,0
2E,F572L 2018 DualSim Red,2167.0,5.7,10-2018,0
2E,F572L 2018 DualSim Silver,1939.0,5.7,10-2018,0
Fly,FF243 (Black),474.0,2.4,8-2016,1
Fly,FF249 Dual Sim Black,557.0,2.4,12-2018,1
Fly,FF250 Black,314.0,2.4,1-2020,0
Fly,FF281 Dual Sim (Black),547.0,2.8,7-2016,1
Fly,FF281 Silver,545.0,2.8,11-2020,0
OPPO,Find X2 12/256GB Ocean Black,29999.0,6.7,4-2020,0
OPPO,Find X2 Pro 12/512GB Orange,32530.0,6.7,1-2021,0
LG,G6 32GB Black (H870S.ACISBK),3742.0,5.7,3-2017,1
LG,G6 64GB Black (LGH870DS.ACISBK),3850.0,5.7,3-2017,0
LG,G6 64GB Platinum (LGH870DS.ACISPL),3799.0,5.7,3-2017,0
LG,G6 G600L 4/64GB Black,4099.0,5.7,3-2019,0
LG,G6 G600L 4/64GB Black,4099.0,5.7,3-2019,0
LG,G6 G600L 4/64GB Platinum,4099.0,5.7,3-2019,1
LG,G6 Plus 128GB Gold,8009.0,5.7,8-2017,1
LG,G6 Plus 128GB Gold,8009.0,5.7,8-2017,1
Motorola,G7 4/64GB Ceramic Black (XT1962-6),4849.0,6.2,7-2020,0
LG,G7 ThinQ 4/64GB Aurora Black (LMG710EMW.ACISBK),5571.0,6.1,5-2018,0
LG,G7 ThinQ 4/64GB Moroccan Blue (LMG710EMW.ACISBL),5421.0,6.1,5-2018,1
LG,G7 ThinQ 4/64GB Platinum Gray,5713.0,6.1,5-2018,0
LG,G7 ThinQ 4/64GB Raspberry Rose,5798.0,6.1,5-2018,0
Motorola,G8 Power 4/64GB Dual Sim Black (PAHF0007RS),5464.0,6.4,7-2020,1
Motorola,G8 Power Lite 4/64GB Royal Blue (PAJC0017RS),4772.0,6.5,7-2020,1
LG,G8 ThinQ 6/128GB Black,8299.0,6.1,11-2019,1
LG,G8X ThinQ 6/128GB Aurora Black,17790.0,6.4,3-2020,0
LG,G8s ThinQ 6/128GB White,14427.0,6.21,9-2020,0
Motorola,G9 Play 4/64GB Sapphire Blue (PAKK0016RS),4812.0,6.5,9-2020,1
Motorola,G9 Plus 4/128GB Navy Blue (PAKM0019RS),6697.0,6.81,9-2020,0
Samsung,G920F Galaxy S6 32GB (White Pearl),3529.0,5.1,3-2015,0
Samsung,G925F Galaxy S6 Edge 32GB (White Pearl),4511.0,5.1,3-2015,1
Samsung,G935FD Galaxy S7 Edge 32GB Gold (SM-G935FZDU),5930.0,5.5,2-2016,0
Samsung,Galaxy A01 2/16GB Black (SM-A015FZKD),2940.0,5.7,1-2020,1
Samsung,Galaxy A01 Core 1/16GB Black (SM-A013FZKD),2344.0,5.3,8-2020,1
Samsung,Galaxy A02s 3/32GB Blue (SM-A025FZBE),3776.0,6.5,1-2021,1
